"utt_id","child_id","session_id","utterance","utterance_clean","word_count","morph_count","utt_syllables_basic","utt_syllables_lenient","utt_syllables_strictY","utt_syllables_le","n_alpha_words","file","line_no"
447,"Violet",21,"I'll wear the witch hat . 163900_165485","I'll wear the witch hat.",5,6,5,5,5,5,5,"Violet/020013.cha",271
448,"Violet",21,"goo: loo [/] loo [/] loo .","goo loo loo loo.",4,2,4,4,4,4,4,"Violet/020013.cha",277
449,"Violet",21,"what else can you find in there ? 169750_171220","what else can you find in there?",7,7,7,9,7,7,7,"Violet/020013.cha",281
450,"Violet",21,"what other cool things are in there ? 172568_175153","what other cool things are in there?",7,7,8,9,8,8,7,"Violet/020013.cha",287
451,"Violet",21,"uhoh ! 184901_185941","uhoh!",1,1,2,2,2,2,1,"Violet/020013.cha",310
452,"Violet",21,"I'm xxx . 185941_187981","I'm.",1,2,1,1,1,1,1,"Violet/020013.cha",313
453,"Violet",21,"xxx ooh , look at this little pumpkin , a smiling pumpkin . 190341_194410","ooh look at this little pumpkin a smiling pumpkin.",9,12,12,13,12,13,9,"Violet/020013.cha",321
454,"Violet",21,"you wanna hang these up , okay . 200373_202141","you wanna hang these up okay.",6,8,8,9,9,8,6,"Violet/020013.cha",333
455,"Violet",21,"where should we hang this up ?","where should we hang this up?",6,6,6,7,6,6,6,"Violet/020013.cha",336
456,"Violet",21,"nice hat . 208530_210028","nice hat.",2,2,2,3,2,2,2,"Violet/020013.cha",345
457,"Violet",21,"what do you think , xxx should we hang this up outside ? 210028_212700","what do you think should we hang this up outside?",10,11,11,12,11,11,10,"Violet/020013.cha",348
458,"Violet",21,"xxx the sailing picture . 214753_216800","the sailing picture.",3,4,5,6,5,5,3,"Violet/020013.cha",357
459,"Violet",21,"there comes the masked wonder . 217450_222858","there comes the masked wonder.",5,6,8,9,8,8,5,"Violet/020013.cha",364
460,"Violet",21,"the xxx xxx . 237323_239793","the.",1,1,1,1,1,1,1,"Violet/020013.cha",381
461,"Violet",21,"the xxx are xxx .","the are.",2,2,2,2,2,2,2,"Violet/020013.cha",388
462,"Violet",21,"the pumpkins down xxx . 244800_252056","the pumpkins down.",3,3,4,4,4,4,3,"Violet/020013.cha",399
463,"Violet",21,"xxx outside . 260891_268900","outside.",1,1,2,3,2,2,1,"Violet/020013.cha",408
464,"Violet",21,"xxx don't know what I would do . 278963_280900","don't know what I would do.",6,7,6,6,6,6,6,"Violet/020013.cha",424
465,"Violet",21,"the other one really jumped it . 289580_292491","the other one really jumped it.",6,7,9,9,9,9,6,"Violet/020013.cha",432
466,"Violet",21,"Jim .","Jim.",1,1,1,1,1,1,1,"Violet/020013.cha",437
467,"Violet",21,"it's like he called me to just finalize the date but , Saturday . 296418_302042","it's like he called me to just finalize the date but Saturday.",12,15,17,20,18,17,12,"Violet/020013.cha",443
468,"Violet",21,"the time for Saturday , xxx . 302042_303923","the time for Saturday.",4,5,6,7,7,6,4,"Violet/020013.cha",446
469,"Violet",21,"xxx I told him , I don't need the time , did I say , did xxx say xxx five or six ? 303923_309610","I told him I don't need the time did I say did say five or six?",16,23,16,18,16,16,16,"Violet/020013.cha",450
470,"Violet",21,"five , right ? 309610_311883","five right?",2,3,2,3,2,2,2,"Violet/020013.cha",453
471,"Violet",21,"either way +/.","either way.",2,3,3,3,3,3,2,"Violet/020013.cha",456
472,"Violet",21,"okay , either way , I called for five . 311883_314898","okay either way I called for five.",7,10,10,11,11,10,7,"Violet/020013.cha",462
473,"Violet",21,"and &-uh &~aw it would be great , (be)cause the &-uh +//. 318481_321436","and uh it would be great cause the uh.",9,9,9,10,9,9,9,"Violet/020013.cha",469
474,"Violet",21,"that would have been the first game of the (.) World Series , tomorrow . 321436_325720","that would have been the first game of the World Series tomorrow.",12,14,15,17,15,15,12,"Violet/020013.cha",472
475,"Violet",21,"boy it is gonna be xxx regardless xxx +/. 325720_328300","boy it is gonna be regardless.",6,8,9,9,9,9,6,"Violet/020013.cha",478
476,"Violet",21,"bu:t apparently +... 334700_336786","bu:t apparently.",3,3,6,6,6,6,3,"Violet/020013.cha",493
477,"Violet",21,"Violet , what is that witch doing ? 340550_342740","Violet what is that witch doing?",6,7,7,7,7,7,6,"Violet/020013.cha",500
478,"Violet",21,"gettin(g) old , ah the old back's [: back is] botherin(g) you , xxx ? 352000_355655","gettin old ah the old back's botherin you?",8,11,11,11,11,11,8,"Violet/020013.cha",513
479,"Violet",21,"ooh , a little pumpki:n . 357726_359598","ooh a little pumpki:n.",5,5,6,7,6,7,5,"Violet/020013.cha",522
480,"Violet",21,"the witch might like to hold the little pumpkin . 361027_363000","the witch might like to hold the little pumpkin.",9,9,10,12,10,11,9,"Violet/020013.cha",530
481,"Violet",21,"oh xxx then xxx the tree: . 364566_366845","oh then the tree.",4,4,4,4,4,4,4,"Violet/020013.cha",538
482,"Violet",21,"xxx there's an o:ld spooky tree . 366845_374620","there's an o:ld spooky tree.",6,6,8,8,8,8,6,"Violet/020013.cha",541
483,"Violet",21,"hello: . 375583_377895","hello.",1,1,2,2,2,2,1,"Violet/020013.cha",550
484,"Violet",21,"that's me gettin(g) beeped . 385000_386451","that's me gettin beeped.",4,6,6,6,6,6,4,"Violet/020013.cha",564
485,"Violet",21,"what's goin(g) on ? 409183_410475","what's goin on?",3,4,3,3,3,3,3,"Violet/020013.cha",593
486,"Violet",21,"xxx the &-uh black one in the back room +... 519395_524600","the uh black one in the back room.",8,8,8,8,8,8,8,"Violet/020013.cha",733
487,"Violet",21,"xxx here till noon .","here till noon.",3,3,3,4,3,3,3,"Violet/020013.cha",830
488,"Violet",21,"oh , you need some tape ?","oh you need some tape?",5,6,5,7,5,5,5,"Violet/020013.cha",909
489,"Violet",21,"you need some tape ?","you need some tape?",4,4,4,6,4,4,4,"Violet/020013.cha",945
490,"Violet",21,"Violet .","Violet.",1,1,2,2,2,2,1,"Violet/020013.cha",948
491,"Violet",21,"I've got some tape . 700543_701876","I've got some tape.",4,6,4,7,4,4,4,"Violet/020013.cha",954
492,"Violet",21,"yeah , here's another piece of tape . 743998_746546","yeah here's another piece of tape.",6,8,9,11,9,9,6,"Violet/020013.cha",988
493,"Violet",21,"you can stick it +//.","you can stick it.",4,5,4,4,4,4,4,"Violet/020013.cha",1001
494,"Violet",21,"stick it into the witch's cauldron .","stick it into the witch's cauldron.",6,7,8,8,8,8,6,"Violet/020013.cha",1004
495,"Violet",21,"that will give you an even spread of tape .","that will give you an even spread of tape.",9,9,10,12,10,10,9,"Violet/020013.cha",1012
496,"Violet",21,"evenly distributed . 754930_757518","evenly distributed.",2,3,7,7,7,8,2,"Violet/020013.cha",1015
497,"Violet",21,"you gonna put it on the (.) witch's cauldron: +//?","you gonna put it on the witch's cauldron?",8,11,10,10,10,10,8,"Violet/020013.cha",1024
498,"Violet",21,"ha ha ha . 759130_763875","ha ha ha.",3,3,3,3,3,3,3,"Violet/020013.cha",1027
499,"Violet",21,"or you can put it on her hat . 763875_767421","or you can put it on her hat.",8,8,8,8,8,8,8,"Violet/020013.cha",1030
500,"Violet",21,"tell you what , I'll put one over on the witch's cauldron . 767421_772076","tell you what I'll put one over on the witch's cauldron.",11,14,13,13,13,13,11,"Violet/020013.cha",1033
501,"Violet",21,"yeah you wanna go press it up against one of the walls ? 772076_774860","yeah you wanna go press it up against one of the walls?",12,13,14,14,14,14,12,"Violet/020013.cha",1036
502,"Violet",21,"go put it against the wall , Violet . 774860_779581","go put it against the wall Violet.",7,8,9,9,9,9,7,"Violet/020013.cha",1039
503,"Violet",21,"ea:sy , xxx xxx up there .","ea:sy up there.",4,4,4,5,4,4,4,"Violet/020013.cha",1045
504,"Violet",21,"where will Violet put the witch ? 791120_794940","where will Violet put the witch?",6,6,7,8,7,7,6,"Violet/020013.cha",1058
505,"Violet",21,"over in this area .","over in this area.",4,4,6,6,6,6,4,"Violet/020013.cha",1067
506,"Violet",21,"oh , you hafta put t the other way . 803275_804781","oh you hafta put t the other way.",8,9,10,10,10,10,8,"Violet/020013.cha",1074
507,"Violet",21,"press it against the wall .","press it against the wall.",5,5,6,6,6,6,5,"Violet/020013.cha",1080
508,"Violet",21,"press it with your hands , against the wall . 806798_810078","press it with your hands against the wall.",8,9,9,9,9,9,8,"Violet/020013.cha",1083
509,"Violet",21,"xxx there you go Violet , just press it like this . 810078_814255","there you go Violet just press it like this.",9,10,10,12,10,10,9,"Violet/020013.cha",1086
510,"Violet",21,"flat with your hand . 814255_815853","flat with your hand.",4,4,4,4,4,4,4,"Violet/020013.cha",1090
511,"Violet",21,"and it will stick up there . 815853_819945","and it will stick up there.",6,6,6,7,6,6,6,"Violet/020013.cha",1093
512,"Violet",21,"t least it should . 819946_822560","t least it should.",4,5,4,4,4,4,4,"Violet/020013.cha",1096
513,"Violet",21,"there it goes .","there it goes.",3,3,3,4,3,3,3,"Violet/020013.cha",1102
514,"Violet",21,"(o)kay Mom_Mom , xxx go xxx this xxx . 838298_840375","kay Mom_Mom go this.",5,5,5,5,5,5,5,"Violet/020013.cha",1117
515,"Violet",21,"she's got the tape . 840375_842153","she's got the tape.",4,6,4,5,4,4,4,"Violet/020013.cha",1123
516,"Violet",21,"give that tape to mom , Violet .","give that tape to mom Violet.",6,7,7,9,7,7,6,"Violet/020013.cha",1132
517,"Violet",21,"xxx don't rip it ! 847140_848555","don't rip it!",3,4,3,3,3,3,3,"Violet/020013.cha",1142
518,"Violet",21,"with the face .","with the face.",3,3,3,4,3,3,3,"Violet/020013.cha",1692
519,"Violet",21,"mom broke the crayon . 1294490_1297976","mom broke the crayon.",4,5,4,5,5,4,4,"Violet/020013.cha",1709
520,"Violet",21,"(o)kay , xxx xxx xxx . 1308011_1310711","kay.",1,2,1,1,1,1,1,"Violet/020013.cha",1726
521,"Violet",21,"yeah . 1314020_1314481","yeah.",1,1,1,1,1,1,1,"Violet/020013.cha",1739
522,"Violet",21,"alright then , kids and queens . 1332438_1336356","alright then kids and queens.",5,6,6,6,6,6,5,"Violet/020013.cha",1779
523,"Violet",21,"papa's [: papa has] gotta go to work . 1338027_1339291","papa's gotta go to work.",5,8,7,7,7,7,5,"Violet/020013.cha",1786
524,"Violet",21,"I want a kiss from everybody: !","I want a kiss from everybody!",6,6,10,10,9,10,6,"Violet/020013.cha",1789
525,"Violet",21,"I give you a kiss ? 1347075_1349931","I give you a kiss?",5,5,5,6,5,5,5,"Violet/020013.cha",1802
526,"Violet",21,"xxx mwah@o , I love you .","mwah I love you.",4,5,4,5,4,4,4,"Violet/020013.cha",1805
527,"Violet",21,"who's my little princess ? 1352963_1354141","who's my little princess?",4,5,5,6,5,6,4,"Violet/020013.cha",1812
528,"Violet",21,"who's my little princess ?","who's my little princess?",4,5,5,6,5,6,4,"Violet/020013.cha",1819
529,"Violet",21,"who's my little princess ? 1360160_1362246","who's my little princess?",4,5,5,6,5,6,4,"Violet/020013.cha",1834
530,"Violet",21,"bye bye .","bye bye.",2,2,2,2,2,2,2,"Violet/020013.cha",1848
531,"Violet",21,"you too .","you too.",2,2,2,2,2,2,2,"Violet/020013.cha",1861
532,"Violet",21,"&-um you haven't seen my full set of keys , did you ?","um you haven't seen my full set of keys did you?",11,14,12,12,12,12,11,"Violet/020013.cha",1869
533,"Violet",21,"alright , if you find my wallet let me know .","alright if you find my wallet let me know.",9,10,11,11,11,11,9,"Violet/020013.cha",1899
534,"Violet",21,"no , I'm all +... 1393475_1394906","no I'm all.",3,6,3,3,3,3,3,"Violet/020013.cha",1920
535,"Violet",21,"xxx xxx xxx gas . 1396820_1397926","gas.",1,1,1,1,1,1,1,"Violet/020013.cha",1926
536,"Violet",21,"I don't have a key to the house though . 1400438_1402946","I don't have a key to the house though.",9,10,9,11,9,9,9,"Violet/020013.cha",1932
537,"Violet",21,"&~aw nice . 1406115_1407776","nice.",1,1,1,2,1,1,1,"Violet/020013.cha",1941
538,"Violet",25,"I used the soap . 153700_155043","I used the soap.",4,5,5,5,5,5,4,"Violet/020211.cha",96
539,"Violet",25,"Betty called me . 558170_559315","Betty called me.",3,4,5,5,5,5,3,"Violet/020211.cha",820
540,"Violet",25,"yeah , yesterday afternoon .","yeah yesterday afternoon.",3,4,7,7,8,7,3,"Violet/020211.cha",829
541,"Violet",25,"called me to tell me the good news . 564250_570530","called me to tell me the good news.",8,9,9,9,9,9,8,"Violet/020211.cha",833
542,"Violet",25,"no . 577416_578346","no.",1,1,1,1,1,1,1,"Violet/020211.cha",843
543,"Violet",25,"she's the last person to call . 578348_581265","she's the last person to call.",6,7,7,7,7,7,6,"Violet/020211.cha",846
544,"Violet",25,"I dunno [: don't know] , she's just +//. 584875_588011","I dunno she's just.",4,9,5,5,5,5,4,"Violet/020211.cha",853
545,"Violet",25,"you know , she +//. 588011_590908","you know she.",3,5,3,3,3,3,3,"Violet/020211.cha",856
546,"Violet",25,"change into my shoes . 633085_636771","change into my shoes.",4,4,5,6,5,5,4,"Violet/020211.cha",924
547,"Violet",25,"get to work . 638300_639861","get to work.",3,3,3,3,3,3,3,"Violet/020211.cha",930
548,"Violet",25,"okay .","okay.",1,1,2,2,3,2,1,"Violet/020211.cha",971
549,"Violet",25,"can I get a kiss from a couple of girls ?","can I get a kiss from a couple of girls?",10,10,10,11,10,11,10,"Violet/020211.cha",977
550,"Violet",25,"can I get a kiss from my number one ? 667180_671076","can I get a kiss from my number one?",9,9,10,10,10,10,9,"Violet/020211.cha",980
551,"Violet",25,"love you . 671076_674091","love you.",2,2,2,3,2,2,2,"Violet/020211.cha",983
552,"Violet",25,"ooh , that's pretty .","ooh that's pretty.",3,5,4,4,4,4,3,"Violet/020211.cha",991
553,"Violet",25,"love you , number two . 677231_679750","love you number two.",4,5,5,6,5,5,4,"Violet/020211.cha",994
554,"Violet",25,"ooh , whose hand is that ?","ooh whose hand is that?",5,6,5,6,5,5,5,"Violet/020211.cha",1004
555,"Violet",25,"is that , is that your hand , Violet ?","is that is that your hand Violet?",7,9,8,8,8,8,7,"Violet/020211.cha",1010
556,"Violet",25,"okay , bye bye . 700143_702026","okay bye bye.",3,4,4,4,5,4,3,"Violet/020211.cha",1048
557,"Violet",25,"plan ? 704970_706330","plan?",1,1,1,1,1,1,1,"Violet/020211.cha",1054
558,"Violet",25,"go to work . 708753_710780","go to work.",3,3,3,3,3,3,3,"Violet/020211.cha",1060
559,"Violet",25,"and then come home .","and then come home.",4,4,4,6,4,4,4,"Violet/020211.cha",1066
560,"Violet",25,"oh , did you know +//.","oh did you know.",4,7,4,4,4,4,4,"Violet/020211.cha",1078
561,"Violet",25,"I couldn't find it .","I couldn't find it.",4,5,4,4,4,4,4,"Violet/020211.cha",1081
562,"Violet",25,"here it is . 738561_740385","here it is.",3,3,3,4,3,3,3,"Violet/020211.cha",1104
563,"Violet",25,"alright , I will try my hardest to make plans for the weekend . 740385_746056","alright I will try my hardest to make plans for the weekend.",12,14,15,16,15,15,12,"Violet/020211.cha",1107
564,"Violet",25,"try my dar(n) , doggone hardest .","try my dar doggone hardest.",5,7,7,8,7,7,5,"Violet/020211.cha",1113
565,"Violet",25,"alright , bye bye , I love you ! 746058_751896","alright bye bye I love you!",6,8,7,8,7,7,6,"Violet/020211.cha",1116
566,"Violet",26,"alright , mister xxx I need my boy to get ready . 37415_40115","alright mister I need my boy to get ready.",9,10,12,12,12,12,9,"Violet/020305.cha",81
567,"Violet",26,"get that jacket on . 40115_41981","get that jacket on.",4,4,5,5,5,5,4,"Violet/020305.cha",84
568,"Violet",26,"oh , okay . 41981_47648","oh okay.",2,3,3,3,4,3,2,"Violet/020305.cha",91
569,"Violet",26,"not right now , sweetie , but I would love to this weekend .","not right now sweetie but I would love to this weekend.",11,13,12,14,12,12,11,"Violet/020305.cha",105
570,"Violet",26,"&-uh .","uh.",1,0,1,1,1,1,1,"Violet/020305.cha",111
571,"Violet",26,"oh , xxx .","oh.",1,2,1,1,1,1,1,"Violet/020305.cha",113
572,"Violet",26,"can I give you a little kiss ?","can I give you a little kiss?",7,7,7,9,7,8,7,"Violet/020305.cha",134
573,"Violet",26,"oh , xxx hippo +...","oh hippo.",2,4,3,3,3,3,2,"Violet/020305.cha",157
574,"Violet",26,"I will throw that away .","I will throw that away.",5,5,6,6,7,6,5,"Violet/020305.cha",168
575,"Violet",26,"probably .","probably.",1,1,3,3,3,3,1,"Violet/020305.cha",253
576,"Violet",26,"alright xxx let's go . 158145_159325","alright let's go.",3,4,4,4,4,4,3,"Violet/020305.cha",282
577,"Violet",26,"alright +... 164976_170376","alright.",1,2,2,2,2,2,1,"Violet/020305.cha",291
578,"Violet",26,"alright , see ya [: you] . 192101_193775","alright see ya.",3,4,4,4,4,4,3,"Violet/020305.cha",326
579,"Violet",26,"xxx we'll be back . 195643_198375","we'll be back.",3,4,3,3,3,3,3,"Violet/020305.cha",336
580,"Violet",26,"in the car , okay .","in the car okay.",4,5,5,5,6,5,4,"Violet/020305.cha",361
581,"Violet",26,"let's go .","let's go.",2,3,2,2,2,2,2,"Violet/020305.cha",368
582,"Violet",26,"hi ! 2190925_2191987","hi!",1,1,1,1,1,1,1,"Violet/020305.cha",3136
583,"Violet",26,"freezing ! 2192872_2194210","freezing!",1,2,2,2,2,2,1,"Violet/020305.cha",3142
584,"Violet",26,"I got some of xxx &-uh dirty dishes from yesterday's lunch that were in the car . 2198700_2203760","I got some of uh dirty dishes from yesterday's lunch that were in the car.",15,17,19,21,19,19,15,"Violet/020305.cha",3150
585,"Violet",26,"I'm bringing them into the kitchen ! 2203760_2205308","I'm bringing them into the kitchen!",6,7,9,9,9,9,6,"Violet/020305.cha",3156
586,"Violet",26,"some trash from my car .","some trash from my car.",5,5,5,6,5,5,5,"Violet/020305.cha",3164
587,"Violet",26,"fine . 2252710_2254298","fine.",1,1,1,2,1,1,1,"Violet/020305.cha",3240
588,"Violet",26,"I talked to her the other day .","I talked to her the other day.",7,8,9,9,9,9,7,"Violet/020305.cha",3262
589,"Violet",26,"ten o [: zero] nine . 2285230_2288160","ten o nine.",3,3,3,4,3,3,3,"Violet/020305.cha",3312
590,"Violet",26,"I gotta xxx my shaver and do a quick shave and +... 2288160_2291372","I gotta my shaver and do a quick shave and.",10,13,12,13,12,12,10,"Violet/020305.cha",3318
591,"Violet",26,"wash my face , brush my teeth and I'm +... 2291372_2293107","wash my face brush my teeth and I'm.",8,11,8,9,8,8,8,"Violet/020305.cha",3321
592,"Violet",26,"out . 2293107_2295710","out.",1,1,1,1,1,1,1,"Violet/020305.cha",3324
593,"Violet",26,"it's not too early .","it's not too early.",4,5,5,5,5,5,4,"Violet/020305.cha",3330
594,"Violet",26,"okay . 2300888_2304968","okay.",1,1,2,2,3,2,1,"Violet/020305.cha",3343
595,"Violet",26,"sure !","sure!",1,1,1,2,1,1,1,"Violet/020305.cha",3349
596,"Violet",26,"ooh , could I read that new book wi(th) , to you ?","ooh could I read that new book wi to you?",10,12,10,10,10,10,10,"Violet/020305.cha",3361
597,"Violet",26,"what's behind the pot ? 2325633_2329815","what's behind the pot?",4,5,5,5,5,5,4,"Violet/020305.cha",3382
598,"Violet",26,"ooh what's behind there ? 2335723_2339525","ooh what's behind there?",4,5,5,6,5,5,4,"Violet/020305.cha",3394
599,"Violet",26,"oh , I don't wanna see it .","oh I don't wanna see it.",6,9,7,7,7,7,6,"Violet/020305.cha",3399
600,"Violet",26,"only if +/. 2341105_2344412","only if.",2,3,3,3,3,3,2,"Violet/020305.cha",3407
601,"Violet",26,"only if Violet shows me do I wanna see it .","only if Violet shows me do I wanna see it.",10,11,13,13,13,13,10,"Violet/020305.cha",3413
602,"Violet",26,"are you sure , I'll open it .","are you sure I'll open it.",6,8,7,8,7,7,6,"Violet/020305.cha",3425
603,"Violet",26,"you tell me what it is . 2350503_2352588","you tell me what it is.",6,6,6,6,6,6,6,"Violet/020305.cha",3432
604,"Violet",26,"a yacht !","a yacht!",2,2,2,2,2,2,2,"Violet/020305.cha",3442
605,"Violet",26,"a broom ? 2361605_2364557","a broom?",2,2,2,2,2,2,2,"Violet/020305.cha",3454
606,"Violet",26,"no .","no.",1,1,1,1,1,1,1,"Violet/020305.cha",3460
607,"Violet",26,"&-uh some old light bulbs . 2366055_2368215","uh some old light bulbs.",5,4,5,6,5,5,5,"Violet/020305.cha",3463
608,"Violet",26,"a hundred pack of toilet paper . 2375935_2378312","a hundred pack of toilet paper.",6,6,9,9,9,9,6,"Violet/020305.cha",3475
609,"Violet",26,"a wazit [: what is it] !","a wazit!",2,4,3,3,3,3,2,"Violet/020305.cha",3484
610,"Violet",26,"no diaper on , eh ? 2389047_2390537","no diaper on eh?",4,5,5,5,5,5,4,"Violet/020305.cha",3494
611,"Violet",27,"hello !","hello!",1,1,2,2,2,2,1,"Violet/020312.cha",1039
612,"Violet",27,"hello , Violet !","hello Violet!",2,3,4,4,4,4,2,"Violet/020312.cha",1050
613,"Violet",27,"very nice .","very nice.",2,2,3,4,3,3,2,"Violet/020312.cha",1081
614,"Violet",27,"did you have fun , Violet ?","did you have fun Violet?",5,7,6,7,6,6,5,"Violet/020312.cha",1088
615,"Violet",27,"man , is it cold out there Violet . 712155_716891","man is it cold out there Violet.",7,8,8,9,8,8,7,"Violet/020312.cha",1109
616,"Violet",27,"there were people , &-uh xxx . 722046_725700","there were people uh.",4,5,4,7,4,5,4,"Violet/020312.cha",1116
617,"Violet",27,"there were quite a few people that were either late or missing . 728136_733306","there were quite a few people that were either late or missing.",12,14,14,20,14,15,12,"Violet/020312.cha",1120
618,"Violet",27,"about , about four or five kids xxx . 733306_740085","about about four or five kids.",6,7,8,9,8,8,6,"Violet/020312.cha",1127
619,"Violet",27,"yeah .","yeah.",1,1,1,1,1,1,1,"Violet/020312.cha",1133
620,"Violet",27,"Sophie , I +//.","Sophie I.",2,4,2,3,2,2,2,"Violet/020312.cha",1143
621,"Violet",27,"she wasn't there when I got +/.","she wasn't there when I got.",6,10,6,7,6,6,6,"Violet/020312.cha",1146
622,"Violet",27,"into the class , but then xxx +/.","into the class but then.",5,7,6,6,6,6,5,"Violet/020312.cha",1152
623,"Violet",27,"yeah +/.","yeah.",1,2,1,1,1,1,1,"Violet/020312.cha",1158
624,"Violet",27,"yeah , she's +...","yeah she's.",2,5,2,2,2,2,2,"Violet/020312.cha",1171
625,"Violet",27,"did everyone complain about her being late ?","did everyone complain about her being late?",7,8,11,13,11,11,7,"Violet/020312.cha",1187
626,"Violet",27,"I've got two missed calls xxx .","I've got two missed calls.",5,8,6,7,6,6,5,"Violet/020312.cha",1196
627,"Violet",27,"it might have +...","it might have.",3,4,3,4,3,3,3,"Violet/020312.cha",1276
628,"Violet",27,"germs , bacteria , or it may induce xxx .","germs bacteria or it may induce.",6,8,9,10,9,9,6,"Violet/020312.cha",1282
629,"Violet",27,"what are you looking for , my young princess ? 847830_854695","what are you looking for my young princess?",8,9,10,10,10,10,8,"Violet/020312.cha",1310
630,"Violet",27,"oh .","oh.",1,1,1,1,1,1,1,"Violet/020312.cha",1318
631,"Violet",27,"get dressed .","get dressed.",2,3,3,3,3,3,2,"Violet/020312.cha",1347
632,"Violet",27,"of_course I can . 894270_896108","of_course I can.",4,3,4,5,4,4,4,"Violet/020312.cha",1358
633,"Violet",27,"oh .","oh.",1,1,1,1,1,1,1,"Violet/020312.cha",1385
634,"Violet",27,"here is your rocking chair , young miss . 906813_910988","here is your rocking chair young miss.",7,9,8,9,8,8,7,"Violet/020312.cha",1388
635,"Violet",27,"who ? 1023640_1025533","who?",1,1,1,1,1,1,1,"Violet/020312.cha",1572
636,"Violet",27,"hey , they already had one comeback . 1025533_1029706","hey they already had one comeback.",6,8,10,10,11,10,6,"Violet/020312.cha",1578
637,"Violet",27,"yeah , they xxx .","yeah they.",2,3,2,2,3,2,2,"Violet/020312.cha",1584
638,"Violet",27,"what did she do ?","what did she do?",4,5,4,4,4,4,4,"Violet/020312.cha",2216
639,"Violet",27,"oh: .","oh.",1,1,1,1,1,1,1,"Violet/020312.cha",2225
640,"Violet",27,"putting your foot into that shoe there ?","putting your foot into that shoe there?",7,7,9,10,9,9,7,"Violet/020312.cha",2231
641,"Violet",27,"will it fit in ?","will it fit in?",4,4,4,4,4,4,4,"Violet/020312.cha",2236
642,"Violet",27,"ah !","ah!",1,1,1,1,1,1,1,"Violet/020312.cha",2239
643,"Violet",27,"silly . 1363138_1369491","silly.",1,1,2,2,2,2,1,"Violet/020312.cha",2253
644,"Violet",27,"mhm .","mhm.",1,1,1,1,1,1,1,"Violet/020312.cha",2270
645,"Violet",27,"xxx your shoe fell out_of the , your foot fell out_of the shoe ! 1378526_1387730","your shoe fell out_of the your foot fell out_of the shoe!",13,14,13,13,13,13,13,"Violet/020312.cha",2273
646,"Violet",27,"oh .","oh.",1,1,1,1,1,1,1,"Violet/020312.cha",2281
647,"Violet",27,"yeah , xxx . 1494840_1498280","yeah.",1,2,1,1,1,1,1,"Violet/020312.cha",2444
648,"Violet",27,"yeah . 1596525_1598183","yeah.",1,1,1,1,1,1,1,"Violet/020312.cha",2581
649,"Violet",27,"triple a may be one of many factors that xxx . 1634576_1641403","triple a may be one of many factors that.",9,9,11,12,11,12,9,"Violet/020312.cha",2619
650,"Violet",28,"huh , here Max , xxx you gotta put your , you gotta put your shirt . 26840_32321","huh here Max you gotta put your you gotta put your shirt.",12,19,14,15,14,14,12,"Violet/020319.cha",67
651,"Violet",28,"come on Max . 33410_34196","come on Max.",3,3,3,4,3,3,3,"Violet/020319.cha",73
652,"Violet",28,"you okay ? 44020_46545","you okay?",2,2,3,3,4,3,2,"Violet/020319.cha",96
653,"Violet",28,"xxx if you move your head ? 46545_50528","if you move your head?",5,5,5,6,5,5,5,"Violet/020319.cha",99
654,"Violet",28,"xxx don't you want to do ? 76966_81073","don't you want to do?",5,6,5,5,5,5,5,"Violet/020319.cha",155
655,"Violet",28,"over here , sweetheart . 94778_95516","over here sweetheart.",3,4,5,6,5,5,3,"Violet/020319.cha",173
656,"Violet",28,"&-uh oh , xxx gone haywire . 167980_170471","uh oh gone haywire.",4,4,5,7,5,5,4,"Violet/020319.cha",292
657,"Violet",28,"hey Max , here are your shoes , you wanna put those on ? 170471_175328","hey Max here are your shoes you wanna put those on?",11,14,12,14,12,12,11,"Violet/020319.cha",295
658,"Violet",28,"come on sweetie . 175328_178001","come on sweetie.",3,3,3,5,3,3,3,"Violet/020319.cha",303
659,"Violet",28,"snap snap . 178001_179458","snap snap.",2,2,2,2,2,2,2,"Violet/020319.cha",307
660,"Violet",28,"where are my keys ?","where are my keys?",4,4,4,5,4,4,4,"Violet/020319.cha",314
661,"Violet",28,"where's your jacket ? 184341_186178","where's your jacket?",3,4,5,5,5,5,3,"Violet/020319.cha",322
662,"Violet",28,"you got those shoes on , Max ?","you got those shoes on Max?",6,8,6,7,6,6,6,"Violet/020319.cha",374
663,"Violet",28,"here's your jacket .","here's your jacket.",3,4,5,5,5,5,3,"Violet/020319.cha",378
664,"Violet",28,"xxx shoes xxx . 225193_227063","shoes.",1,1,1,1,1,1,1,"Violet/020319.cha",387
665,"Violet",28,"(o)kay Max , jacket .","kay Max jacket.",3,4,4,4,4,4,3,"Violet/020319.cha",411
666,"Violet",28,"we're all xxx . 250980_255200","we're all.",2,3,2,3,2,2,2,"Violet/020319.cha",424
667,"Violet",28,"bye Max , come on we gotta go , we're late .","bye Max come on we gotta go we're late.",9,14,10,13,10,10,9,"Violet/020319.cha",434
668,"Violet",28,"now we're officially late . 258510_259766","now we're officially late.",4,5,7,9,7,7,4,"Violet/020319.cha",437
669,"Violet",28,"we're not too too late , but we're later than +/.","we're not too too late but we're later than.",9,13,10,13,10,10,9,"Violet/020319.cha",448
670,"Violet",28,"yeah , yeah , yeah .","yeah yeah yeah.",3,5,3,3,3,3,3,"Violet/020319.cha",466
