"utt_id","child_id","session_id","utterance","utterance_clean","word_count","morph_count","utt_syllables_basic","utt_syllables_lenient","utt_syllables_strictY","utt_syllables_le","n_alpha_words","file","line_no"
19549,"Ethan",28,"maybe you will wear polka dot underwear ! 527016_530128","maybe you will wear polka dot underwear!",7,7,10,11,10,10,7,"Ethan/011121.cha",690
19550,"Ethan",28,"remember in the book about Stinky_Face ? 533761_537041","remember in the book about Stinky_Face?",7,6,11,12,11,11,7,"Ethan/011121.cha",696
19551,"Ethan",28,"the principal turned him into a werewolf wearing polka dot underwear . 537041_543376","the principal turned him into a werewolf wearing polka dot underwear.",11,13,21,21,21,21,11,"Ethan/011121.cha",699
19552,"Ethan",28,"mhm , you're doing some good chopping there .","mhm you're doing some good chopping there.",7,10,8,11,8,8,7,"Ethan/011121.cha",704
19553,"Ethan",28,"we hafta fix your other pretend axe , it's broken . 552880_558885","we hafta fix your other pretend axe it's broken.",9,12,13,13,13,13,9,"Ethan/011121.cha",707
19554,"Ethan",28,"remember your toolbox , you have an axe , and a hammer , and a saw +... 558885_564985","remember your toolbox you have an axe and a hammer and a saw.",13,17,17,18,17,17,13,"Ethan/011121.cha",710
19555,"Ethan",28,"and a screwdriver , and a pliers . 564985_567083","and a screwdriver and a pliers.",6,7,8,8,8,8,6,"Ethan/011121.cha",713
19556,"Ethan",28,"but the axe is broken . 567083_571696","but the axe is broken.",5,6,6,6,6,6,5,"Ethan/011121.cha",716
19557,"Ethan",28,"I gotta get you some cereal , huh ?","I gotta get you some cereal huh?",7,10,9,10,9,9,7,"Ethan/011121.cha",720
19558,"Ethan",28,"ould you like some cereal ? 581890_584285","ould you like some cereal?",5,5,6,8,6,6,5,"Ethan/011121.cha",723
19559,"Ethan",28,"xxx back . 584285_588921","back.",1,1,1,1,1,1,1,"Ethan/011121.cha",726
19560,"Ethan",28,"he's a special kind of firefighter .","he's a special kind of firefighter.",6,7,10,10,10,10,6,"Ethan/011121.cha",730
19561,"Ethan",28,"he could be a chief , yeah .","he could be a chief yeah.",6,7,6,6,6,6,6,"Ethan/011121.cha",735
19562,"Ethan",28,"mm .","mm.",1,1,1,1,1,1,1,"Ethan/011121.cha",739
19563,"Ethan",28,"he's a fire chief .","he's a fire chief.",4,5,4,5,4,4,4,"Ethan/011121.cha",747
19564,"Ethan",28,"xxx you want some cereal ?","you want some cereal?",4,4,5,6,5,5,4,"Ethan/011121.cha",750
19565,"Ethan",28,"he drives up in a car , yeah . 636195_643045","he drives up in a car yeah.",7,8,8,8,8,8,7,"Ethan/011121.cha",766
19566,"Ethan",28,"and he tells the other firefighters what to do .","and he tells the other firefighters what to do.",9,9,13,13,13,13,9,"Ethan/011121.cha",769
19567,"Ethan",28,"the chief tells everybody else what to do . 643045_647330","the chief tells everybody else what to do.",8,8,12,13,11,12,8,"Ethan/011121.cha",772
19568,"Ethan",28,"I'm accessorizing !","I'm accessorizing!",2,3,6,6,6,6,2,"Ethan/011121.cha",776
19569,"Ethan",28,"mhm , just like Olivia .","mhm just like Olivia.",4,5,6,7,6,6,4,"Ethan/011121.cha",784
19570,"Ethan",28,"(ex)cept she likes red . 657300_659485","cept she likes red.",4,4,5,5,5,5,4,"Ethan/011121.cha",787
19571,"Ethan",28,"red is her favorite color . 659485_661420","red is her favorite color.",5,5,8,9,8,8,5,"Ethan/011121.cha",790
19572,"Ethan",28,"what's your favorite color Ethan ? 661420_664715","what's your favorite color Ethan?",5,6,9,10,9,9,5,"Ethan/011121.cha",793
19573,"Ethan",28,"green ?","green?",1,1,1,1,1,1,1,"Ethan/011121.cha",797
19574,"Ethan",28,"green , just like the bow !","green just like the bow!",5,6,5,6,5,5,5,"Ethan/011121.cha",801
19575,"Ethan",28,"you have a green shirt on , too .","you have a green shirt on too.",7,8,7,8,7,7,7,"Ethan/011121.cha",804
19576,"Ethan",28,"they saved the horses . 688000_693755","they saved the horses.",4,5,6,6,7,7,4,"Ethan/011121.cha",810
19577,"Ethan",28,"they rescued the horses and the rabbits and the fox .","they rescued the horses and the rabbits and the fox.",10,11,13,13,14,14,10,"Ethan/011121.cha",813
19578,"Ethan",28,"mm , the fire chief drives in a car . 698700_706000","mm the fire chief drives in a car.",8,9,9,10,9,9,8,"Ethan/011121.cha",821
19579,"Ethan",28,"right now he's helping build the house +//.","right now he's helping build the house.",7,9,8,9,8,8,7,"Ethan/011121.cha",824
19580,"Ethan",28,"the stable .","the stable.",2,2,2,3,2,3,2,"Ethan/011121.cha",827
19581,"Ethan",28,"mhm ?","mhm?",1,1,1,1,1,1,1,"Ethan/011121.cha",840
19582,"Ethan",28,"now t s Ethan's turn to accessorize .","now t s Ethan's turn to accessorize.",7,8,11,12,11,11,7,"Ethan/011121.cha",854
19583,"Ethan",28,"you look like a little present . 723906_727956","you look like a little present.",6,6,7,9,7,8,6,"Ethan/011121.cha",857
19584,"Ethan",28,"just wait until your birthday , you'll have lots_of bows . 727956_732283","just wait until your birthday you'll have lots_of bows.",10,11,12,13,13,12,10,"Ethan/011121.cha",860
19585,"Ethan",28,"your birthday party is on Saturday . 732283_734678","your birthday party is on Saturday.",6,6,10,10,12,10,6,"Ethan/011121.cha",863
19586,"Ethan",28,"and you can have many bows all over your head . 734678_737995","and you can have many bows all over your head.",10,10,12,13,12,12,10,"Ethan/011121.cha",866
19587,"Ethan",28,"who do you think you are ? 745386_751226","who do you think you are?",6,6,6,6,6,6,6,"Ethan/011121.cha",871
19588,"Ethan",28,"maybe , she said .","maybe she said.",3,5,3,4,3,3,3,"Ethan/011121.cha",875
19589,"Ethan",28,"maybe .","maybe.",1,1,1,2,1,1,1,"Ethan/011121.cha",878
19590,"Ethan",28,"you wanna put on your firefighter hat ?","you wanna put on your firefighter hat?",7,8,11,11,11,11,7,"Ethan/011121.cha",882
19591,"Ethan",28,"right over your bow . 771718_773756","right over your bow.",4,4,5,5,5,5,4,"Ethan/011121.cha",886
19592,"Ethan",28,"you have a bow underneath your hat . 773756_777631","you have a bow underneath your hat.",7,7,9,10,9,9,7,"Ethan/011121.cha",889
19593,"Ethan",28,"want me to take it off ? 777631_784886","want me to take it off?",6,6,6,7,6,6,6,"Ethan/011121.cha",892
19594,"Ethan",28,"it's [?] your brand-new red tractor .","it's your brand-new red tractor.",6,6,7,7,7,7,6,"Ethan/011121.cha",900
19595,"Ethan",28,"yup [: yes] .","yup.",1,1,1,1,1,1,1,"Ethan/011121.cha",908
19596,"Ethan",28,"a bright , shiny red tractor . 799725_802501","a bright shiny red tractor.",5,6,7,7,7,7,5,"Ethan/011121.cha",912
19597,"Ethan",28,"you used to have a blue one just +//. 802501_806773","you used to have a blue one just.",8,10,9,10,9,9,8,"Ethan/011121.cha",915
19598,"Ethan",28,"I mean a green one , just like that .","I mean a green one just like that.",8,9,8,9,8,8,8,"Ethan/011121.cha",918
19599,"Ethan",28,"today you have a red one , that's right .","today you have a red one that's right.",8,10,9,10,10,9,8,"Ethan/011121.cha",931
19600,"Ethan",28,"you know what this is ? 816853_818326","you know what this is?",5,5,5,5,5,5,5,"Ethan/011121.cha",934
19601,"Ethan",28,"that's a little smokestack . 818326_820551","that's a little smokestack.",4,5,6,7,6,7,4,"Ethan/011121.cha",937
19602,"Ethan",28,"just like on a train . 820551_824151","just like on a train.",5,5,5,6,5,5,5,"Ethan/011121.cha",940
19603,"Ethan",28,"kyou [: can you] make it go across the floor , as fast as it can go ? 824151_829925","kyou make it go across the floor as fast as it can go?",13,15,14,15,14,14,13,"Ethan/011121.cha",943
19604,"Ethan",28,"and today you have a red one . 835816_838328","and today you have a red one.",7,7,8,9,9,8,7,"Ethan/011121.cha",947
19605,"Ethan",28,"okay . 838328_841758","okay.",1,1,2,2,3,2,1,"Ethan/011121.cha",950
19606,"Ethan",28,"whoa !","whoa!",1,1,1,1,1,1,1,"Ethan/011121.cha",953
19607,"Ethan",28,"it can go very fast , okay , watch out ! 841758_850495","it can go very fast okay watch out!",8,10,10,10,11,10,8,"Ethan/011121.cha",956
19608,"Ethan",28,"still going . 850495_853155","still going.",2,2,2,2,2,2,2,"Ethan/011121.cha",959
19609,"Ethan",28,"that's the fastest tractor I've ever seen . 853155_856383","that's the fastest tractor I've ever seen.",7,11,10,11,10,10,7,"Ethan/011121.cha",962
19610,"Ethan",28,"that's the fastest tractor I have ever seen !","that's the fastest tractor I have ever seen!",8,11,11,12,11,11,8,"Ethan/011121.cha",968
19611,"Ethan",28,"bleh ?","bleh?",1,1,1,1,1,1,1,"Ethan/011121.cha",974
19612,"Ethan",28,"the ugliest pajamas , that's what you're thinking of , right ? 863165_868091","the ugliest pajamas that's what you're thinking of right?",9,14,13,14,13,13,9,"Ethan/011121.cha",977
19613,"Ethan",28,"bleh !","bleh!",1,1,1,1,1,1,1,"Ethan/011121.cha",981
19614,"Ethan",28,"that's right !","that's right!",2,3,2,2,2,2,2,"Ethan/011121.cha",989
19615,"Ethan",28,"yucky pajamas .","yucky pajamas.",2,2,5,5,5,5,2,"Ethan/011121.cha",997
19616,"Ethan",28,"they were pretty funny looking .","they were pretty funny looking.",5,6,8,9,9,8,5,"Ethan/011121.cha",1000
19617,"Ethan",28,"pajama to the left , pajama to the right +...","pajama to the left pajama to the right.",8,10,12,12,12,12,8,"Ethan/011121.cha",1005
19618,"Ethan",28,"jam a jam a jam a jam a +... 888701_891000","jam a jam a jam a jam a.",8,9,8,8,8,8,8,"Ethan/011121.cha",1008
19619,"Ethan",28,"J !","J!",1,1,1,1,1,1,1,"Ethan/011121.cha",1016
19620,"Ethan",28,"you're very P J ?","you're very P J?",4,5,5,6,5,5,4,"Ethan/011121.cha",1024
19621,"Ethan",28,"you're very P J +//. 898638_902503","you're very P J.",4,6,5,6,5,5,4,"Ethan/011121.cha",1027
19622,"Ethan",28,"look at the sun outside .","look at the sun outside.",5,5,6,7,6,6,5,"Ethan/011121.cha",1030
19623,"Ethan",28,"it's a beautiful day .","it's a beautiful day.",4,5,6,6,6,6,4,"Ethan/011121.cha",1033
19624,"Ethan",28,"but very very cold . 902503_904300","but very very cold.",4,4,6,6,6,6,4,"Ethan/011121.cha",1036
19625,"Ethan",28,"hm: ? 907486_908891","hm?",1,1,1,1,1,1,1,"Ethan/011121.cha",1040
19626,"Ethan",28,"you wanna make some tracks for the train ? 913355_917436","you wanna make some tracks for the train?",8,9,9,11,9,9,8,"Ethan/011121.cha",1045
19627,"Ethan",28,"room , room , room or vroom , vroom , vroom !","room room room or vroom vroom vroom!",7,11,7,7,7,7,7,"Ethan/011121.cha",1049
19628,"Ethan",28,"you wanna open your other present ? 923315_925963","you wanna open your other present?",6,7,10,10,10,10,6,"Ethan/011121.cha",1052
19629,"Ethan",28,"you think that's a pogo stick ?","you think that's a pogo stick?",6,7,7,7,7,7,6,"Ethan/011121.cha",1061
19630,"Ethan",28,"so you can go , boing , boing , a boing , boing , boing , boing +... 936176_943000","so you can go boing boing a boing boing boing boing.",11,20,11,11,11,11,11,"Ethan/011121.cha",1064
19631,"Ethan",28,"right up to your classroom .","right up to your classroom.",5,5,6,6,6,6,5,"Ethan/011121.cha",1072
19632,"Ethan",28,"yep [: yes] , he went boing boing , right inside the classroom .","yep he went boing boing right inside the classroom.",9,14,11,12,11,11,9,"Ethan/011121.cha",1080
19633,"Ethan",28,"could not budge that door ? 959950_962370","could not budge that door?",5,5,5,6,5,5,5,"Ethan/011121.cha",1088
19634,"Ethan",28,"dyou [: do you] remember why he couldn't budge the door ?","dyou remember why he couldn't budge the door?",8,10,10,11,10,10,8,"Ethan/011121.cha",1092
19635,"Ethan",28,"o you remember ? 969378_972316","o you remember?",3,3,5,5,5,5,3,"Ethan/011121.cha",1095
19636,"Ethan",28,"(be)cause they spilled the glue in art class . 972316_977180","cause they spilled the glue in art class.",8,9,9,10,10,9,8,"Ethan/011121.cha",1098
19637,"Ethan",28,"an(d) the door got stuck shut . 977180_980908","an the door got stuck shut.",6,8,6,6,6,6,6,"Ethan/011121.cha",1101
19638,"Ethan",28,"come here sweets .","come here sweets.",3,3,3,5,3,3,3,"Ethan/011121.cha",1109
19639,"Ethan",28,"keep the microphone on , just like the firefighter has a microphone on +//.","keep the microphone on just like the firefighter has a microphone on.",12,14,19,22,19,19,12,"Ethan/011121.cha",1113
19640,"Ethan",28,"whoops !","whoops!",1,1,1,1,1,1,1,"Ethan/011121.cha",1116
19641,"Ethan",28,"so he can talk to the members of his team . 989486_991860","so he can talk to the members of his team.",10,10,11,11,11,11,10,"Ethan/011121.cha",1119
19642,"Ethan",28,"you need your microphone on , to talk to the members of the team . 991860_995975","you need your microphone on to talk to the members of the team.",13,14,16,17,16,16,13,"Ethan/011121.cha",1122
19643,"Ethan",28,"I'm your team member . 995975_999018","I'm your team member.",4,5,5,5,5,5,4,"Ethan/011121.cha",1125
19644,"Ethan",28,"I'm on your team too . 999018_1002430","I'm on your team too.",5,6,5,5,5,5,5,"Ethan/011121.cha",1128
19645,"Ethan",28,"I have a microphone too .","I have a microphone too.",5,5,7,9,7,7,5,"Ethan/011121.cha",1131
19646,"Ethan",28,"see ?","see?",1,1,1,1,1,1,1,"Ethan/011121.cha",1135
19647,"Ethan",28,"he has a different kinda [: kind of] microphone .","he has a different kinda microphone.",6,7,11,12,11,11,6,"Ethan/011121.cha",1138
19648,"Ethan",28,"it's that round ball , right in front of his face .","it's that round ball right in front of his face.",10,12,10,11,10,10,10,"Ethan/011121.cha",1141
19649,"Ethan",28,"an(d) he has that big backpack on , too .","an he has that big backpack on too.",8,9,9,9,9,9,8,"Ethan/011121.cha",1145
19650,"Ethan",28,"an(d) he has a microphone +... 1014885_1020193","an he has a microphone.",5,6,7,8,7,7,5,"Ethan/011121.cha",1148
19651,"Ethan",28,"an(d) she has a microphone +...","an she has a microphone.",5,6,7,8,7,7,5,"Ethan/011121.cha",1151
19652,"Ethan",28,"they all have microphones ! 1020193_1023231","they all have microphones!",4,4,7,8,8,7,4,"Ethan/011121.cha",1154
19653,"Ethan",28,"yeah !","yeah!",1,1,1,1,1,1,1,"Ethan/011121.cha",1162
19654,"Ethan",28,"fire chief .","fire chief.",2,2,2,3,2,2,2,"Ethan/011121.cha",1170
19655,"Ethan",28,"what does [?] he do ? 1029050_1034000","what does he do?",4,4,4,4,4,4,4,"Ethan/011121.cha",1173
19656,"Ethan",28,"he drives a shiny new car +//.","he drives a shiny new car.",6,7,8,8,8,8,6,"Ethan/011121.cha",1182
19657,"Ethan",28,"you wantcher [: want your] tractor back ?","you wantcher tractor back?",4,5,6,6,6,6,4,"Ethan/011121.cha",1185
19658,"Ethan",28,"I'll do it slowly this time , okay ? 1042253_1044300","I'll do it slowly this time okay?",7,9,9,10,10,9,7,"Ethan/011121.cha",1191
19659,"Ethan",28,"makes a_lot_of noise , doesn't it ? 1046000_1049543","makes a_lot_of noise doesn't it?",7,7,8,9,8,8,7,"Ethan/011121.cha",1195
19660,"Ethan",28,"whoops !","whoops!",1,1,1,1,1,1,1,"Ethan/011121.cha",1198
19661,"Ethan",28,"right to the Cheerio bowl ! 1049543_1057500","right to the Cheerio bowl!",5,5,6,6,6,6,5,"Ethan/011121.cha",1201
19662,"Ethan",28,"there ya [: you] go . 1057500_1060430","there ya go.",3,3,3,4,3,3,3,"Ethan/011121.cha",1204
19663,"Ethan",28,"watch , watch out .","watch watch out.",3,4,3,3,3,3,3,"Ethan/011121.cha",1207
19664,"Ethan",28,"watch out !","watch out!",2,2,2,2,2,2,2,"Ethan/011121.cha",1210
19665,"Ethan",28,"what's that ?","what's that?",2,3,2,2,2,2,2,"Ethan/011121.cha",1215
19666,"Ethan",28,"yep [: yes] , it's the tripod box . 1070000_1072418","yep it's the tripod box.",5,7,6,6,6,6,5,"Ethan/011121.cha",1224
19667,"Ethan",28,"don't touch it Ethan . 1076485_1078500","don't touch it Ethan.",4,5,5,5,5,5,4,"Ethan/011121.cha",1232
19668,"Ethan",28,"tripod , yeah .","tripod yeah.",2,3,3,3,3,3,2,"Ethan/011121.cha",1241
19669,"Ethan",28,"somebody's off ?","somebody's off?",2,3,5,5,4,5,2,"Ethan/011121.cha",1248
19670,"Ethan",28,"whaya [: what do you] mean ?","whaya mean?",2,4,2,2,3,2,2,"Ethan/011121.cha",1252
19671,"Ethan",28,"oh , the microphone ?","oh the microphone?",3,4,5,6,5,5,3,"Ethan/011121.cha",1255
19672,"Ethan",28,"I hope +... 1089418_1092318","I hope.",2,3,2,3,2,2,2,"Ethan/011121.cha",1258
19673,"Ethan",28,"I hope that wasn't the whole time . 1096500_1101011","I hope that wasn't the whole time.",7,9,7,10,7,7,7,"Ethan/011121.cha",1273
19674,"Ethan",28,"yep [: yes] , he drives a new car . 1107250_1109000","yep he drives a new car.",6,7,7,7,7,7,6,"Ethan/011121.cha",1284
19675,"Ethan",28,"a shiny new car ! 1109000_1110725","a shiny new car!",4,4,5,5,5,5,4,"Ethan/011121.cha",1287
19676,"Ethan",28,"here's the firehouse dog .","here's the firehouse dog.",4,5,7,8,7,7,4,"Ethan/011121.cha",1293
19677,"Ethan",28,"Spot ! 1114950_1119100","Spot!",1,1,1,1,1,1,1,"Ethan/011121.cha",1296
19678,"Ethan",28,"ruff , ruff , ruff , ruff , ruff , ruff , ruff !","ruff ruff ruff ruff ruff ruff ruff!",7,13,7,7,7,7,7,"Ethan/011121.cha",1299
19679,"Ethan",28,"he's pushing the tractor .","he's pushing the tractor.",4,5,6,6,6,6,4,"Ethan/011121.cha",1308
19680,"Ethan",28,"he's a big dog .","he's a big dog.",4,5,4,4,4,4,4,"Ethan/011121.cha",1311
19681,"Ethan",28,"push .","push.",1,1,1,1,1,1,1,"Ethan/011121.cha",1314
19682,"Ethan",28,"push . 1125553_1127628","push.",1,1,1,1,1,1,1,"Ethan/011121.cha",1317
19683,"Ethan",28,"oops !","oops!",1,1,1,1,1,1,1,"Ethan/011121.cha",1320
19684,"Ethan",28,"good job Spot !","good job Spot!",3,3,3,3,3,3,3,"Ethan/011121.cha",1326
19685,"Ethan",28,"Spotty , that's his name .","Spotty that's his name.",4,6,5,6,5,5,4,"Ethan/011121.cha",1332
19686,"Ethan",28,"Spotty .","Spotty.",1,1,2,2,2,2,1,"Ethan/011121.cha",1335
19687,"Ethan",28,"yup [: yes] , Spotty is his name . 1140600_1142560","yup Spotty is his name.",5,6,6,7,6,6,5,"Ethan/011121.cha",1343
19688,"Ethan",28,"that's (be)cause he has spots all over him . 1142560_1145171","that's cause he has spots all over him.",8,9,9,10,9,9,8,"Ethan/011121.cha",1346
19689,"Ethan",28,"spots and polka dots . 1145171_1147461","spots and polka dots.",4,4,5,5,5,5,4,"Ethan/011121.cha",1349
19690,"Ethan",28,"whatcha [: what are you] doin(g) with that box ? 1147461_1150486","whatcha doin with that box?",5,7,6,6,6,6,5,"Ethan/011121.cha",1352
19691,"Ethan",28,"you know what we can do , we can make the tractor go inside , like a tunnel . 1150486_1155053","you know what we can do we can make the tractor go inside like a tunnel.",16,18,19,22,19,19,16,"Ethan/011121.cha",1355
19692,"Ethan",28,"you wanna see ? 1155053_1156590","you wanna see?",3,4,4,4,4,4,3,"Ethan/011121.cha",1358
19693,"Ethan",28,"it did not see . 1160200_1163500","it did not see.",4,5,4,4,4,4,4,"Ethan/011121.cha",1366
19694,"Ethan",28,"ready , xxx +...","ready.",1,3,2,2,2,2,1,"Ethan/011121.cha",1369
19695,"Ethan",28,"just like Thomas , here he come(s) +... 1167500_1169463","just like Thomas here he come.",6,8,7,10,7,7,6,"Ethan/011121.cha",1377
19696,"Ethan",28,"slowly , slowly through the tunnel he comes .","slowly slowly through the tunnel he comes.",7,8,11,11,11,11,7,"Ethan/011121.cha",1385
19697,"Ethan",28,"woo ! 1176216_1183573","woo!",1,1,1,1,1,1,1,"Ethan/011121.cha",1388
19698,"Ethan",28,"now , watch him go through if we do this .","now watch him go through if we do this.",9,10,9,9,9,9,9,"Ethan/011121.cha",1391
19699,"Ethan",28,"he bursts out_of the other end ! 1183573_1186653","he bursts out_of the other end!",7,6,8,8,8,8,7,"Ethan/011121.cha",1394
19700,"Ethan",28,"he won the race ! 1186653_1189460","he won the race!",4,5,4,5,4,4,4,"Ethan/011121.cha",1397
19701,"Ethan",28,"he is first and you are last , whoops !","he is first and you are last whoops!",8,9,8,8,8,8,8,"Ethan/011121.cha",1405
19702,"Ethan",28,"now he goes over the top .","now he goes over the top.",6,6,7,7,7,7,6,"Ethan/011121.cha",1411
19703,"Ethan",28,"uhoh .","uhoh.",1,1,2,2,2,2,1,"Ethan/011121.cha",1414
19704,"Ethan",28,"he did not see a tunnel . 1214800_1218623","he did not see a tunnel.",6,7,7,7,7,7,6,"Ethan/011121.cha",1431
19705,"Ethan",28,"Gordon did not see .","Gordon did not see.",4,5,5,5,5,5,4,"Ethan/011121.cha",1434
19706,"Ethan",28,"up , I hear it goin(g) through +... 1218623_1222646","up I hear it goin through.",6,9,6,6,6,6,6,"Ethan/011121.cha",1437
19707,"Ethan",28,"here he comes , out the other end +... 1222646_1224958","here he comes out the other end.",7,9,9,10,9,9,7,"Ethan/011121.cha",1440
19708,"Ethan",28,"out the other end . 1228616_1232686","out the other end.",4,4,5,5,5,5,4,"Ethan/011121.cha",1450
19709,"Ethan",28,"now it'll go +...","now it'll go.",3,5,3,3,3,3,3,"Ethan/011121.cha",1453
19710,"Ethan",28,"choo !","choo!",1,1,1,1,1,1,1,"Ethan/011121.cha",1459
19711,"Ethan",28,"wow !","wow!",1,1,1,1,1,1,1,"Ethan/011121.cha",1462
19712,"Ethan",28,"uhoh .","uhoh.",1,1,2,2,2,2,1,"Ethan/011121.cha",1465
19713,"Ethan",28,"it went under the shelf . 1237046_1239845","it went under the shelf.",5,6,6,6,6,6,5,"Ethan/011121.cha",1473
19714,"Ethan",28,"please don't touch the tripod , sweetie .","please don't touch the tripod sweetie.",6,8,7,9,7,7,6,"Ethan/011121.cha",1482
19715,"Ethan",28,"you move the camera when you do that , okay ?","you move the camera when you do that okay?",9,10,12,13,13,12,9,"Ethan/011121.cha",1485
19716,"Ethan",28,"you wanna see Ethan ? 1252501_1255350","you wanna see Ethan?",4,5,6,6,6,6,4,"Ethan/011121.cha",1493
19717,"Ethan",28,"I'll turn it around for you , okay ?","I'll turn it around for you okay?",7,9,9,9,10,9,7,"Ethan/011121.cha",1496
19718,"Ethan",28,"you stand right here .","you stand right here.",4,4,4,5,4,4,4,"Ethan/011121.cha",1502
19719,"Ethan",28,"stand right in front of the camera .","stand right in front of the camera.",7,7,9,9,9,9,7,"Ethan/011121.cha",1509
19720,"Ethan",28,"there you are , Ethan . 1260223_1264023","there you are Ethan.",4,5,5,6,5,5,4,"Ethan/011121.cha",1512
19721,"Ethan",28,"wanna see ? 1264023_1265366","wanna see?",2,3,3,3,3,3,2,"Ethan/011121.cha",1515
19722,"Ethan",28,"no ? 1265366_1267500","no?",1,1,1,1,1,1,1,"Ethan/011121.cha",1518
19723,"Ethan",28,"the fire chief , look !","the fire chief look!",4,5,4,5,4,4,4,"Ethan/011121.cha",1526
19724,"Ethan",28,"Ethan !","Ethan!",1,1,2,2,2,2,1,"Ethan/011121.cha",1529
19725,"Ethan",28,"you hafta come in front , there ya [: you] go .","you hafta come in front there ya go.",8,9,9,11,9,9,8,"Ethan/011121.cha",1535
19726,"Ethan",28,"hiya ?","hiya?",1,1,1,1,2,1,1,"Ethan/011121.cha",1543
19727,"Ethan",28,"hi !","hi!",1,1,1,1,1,1,1,"Ethan/011121.cha",1551
19728,"Ethan",28,"hiya hiya hiya . 1278225_1282390","hiya hiya hiya.",3,3,3,3,6,3,3,"Ethan/011121.cha",1554
19729,"Ethan",28,"Ethan , please don't go near the camera , okay ? 1289400_1292748","Ethan please don't go near the camera okay?",8,11,12,13,13,12,8,"Ethan/011121.cha",1562
19730,"Ethan",28,"Ethan , I'll turn it around for you , okay ?","Ethan I'll turn it around for you okay?",8,11,11,11,12,11,8,"Ethan/011121.cha",1568
19731,"Ethan",28,"stand over here +... 1295200_1296800","stand over here.",3,4,4,5,4,4,3,"Ethan/011121.cha",1571
19732,"Ethan",28,"now you can see +...","now you can see.",4,5,4,4,4,4,4,"Ethan/011121.cha",1577
19733,"Ethan",28,"can you see ? 1300760_1301790","can you see?",3,3,3,3,3,3,3,"Ethan/011121.cha",1581
19734,"Ethan",28,"he was goin(g) too fast ? 1306638_1308445","he was goin too fast?",5,6,5,5,5,5,5,"Ethan/011121.cha",1589
19735,"Ethan",28,"oh no ! 1308445_1310151","oh no!",2,2,2,2,2,2,2,"Ethan/011121.cha",1592
19736,"Ethan",28,"the tire is flat .","the tire is flat.",4,4,4,5,4,4,4,"Ethan/011121.cha",1600
19737,"Ethan",28,"who , who , who . 1318456_1324230","who who who.",3,5,3,3,3,3,3,"Ethan/011121.cha",1612
19738,"Ethan",28,"the other end .","the other end.",3,3,4,4,4,4,3,"Ethan/011121.cha",1621
19739,"Ethan",28,"went through one end , and came out the other end . 1327083_1330718","went through one end and came out the other end.",10,13,11,12,11,11,10,"Ethan/011121.cha",1624
19740,"Ethan",28,"in it goes !","in it goes!",3,3,3,3,3,3,3,"Ethan/011121.cha",1632
19741,"Ethan",28,"we hafta tip it a little , to make it come out . 1333438_1336153","we hafta tip it a little to make it come out.",11,12,12,15,12,13,11,"Ethan/011121.cha",1635
19742,"Ethan",28,"tip it over +...","tip it over.",3,4,4,4,4,4,3,"Ethan/011121.cha",1643
19743,"Ethan",28,"tip me over and pour me out . 1340000_1343191","tip me over and pour me out.",7,7,8,8,8,8,7,"Ethan/011121.cha",1646
19744,"Ethan",28,"I'm a little teapot +...","I'm a little teapot.",4,6,5,6,5,6,4,"Ethan/011121.cha",1655
19745,"Ethan",28,"short and stout . 1347418_1349753","short and stout.",3,3,3,3,3,3,3,"Ethan/011121.cha",1658
19746,"Ethan",28,"here is my handle , here is my spout . 1349753_1354695","here is my handle here is my spout.",8,9,8,11,8,9,8,"Ethan/011121.cha",1661
19747,"Ethan",28,"when I get all steamed up +... 1354695_1357543","when I get all steamed up.",6,8,7,7,7,7,6,"Ethan/011121.cha",1664
19748,"Ethan",28,"hear me shout +... 1357543_1359311","hear me shout.",3,4,3,3,3,3,3,"Ethan/011121.cha",1667
19749,"Ethan",28,"tip me over and , pour me +... 1359311_1364326","tip me over and pour me.",6,8,7,7,7,7,6,"Ethan/011121.cha",1670
19750,"Ethan",28,"out .","out.",1,1,1,1,1,1,1,"Ethan/011121.cha",1678
19751,"Ethan",28,"mm , the fire chief drives a new car , huh ? 1367311_1370090","mm the fire chief drives a new car huh?",9,11,10,11,10,10,9,"Ethan/011121.cha",1686
19752,"Ethan",28,"what color is the car ? 1370090_1372255","what color is the car?",5,5,6,6,6,6,5,"Ethan/011121.cha",1689
19753,"Ethan",28,"red , yeah .","red yeah.",2,3,2,2,2,2,2,"Ethan/011121.cha",1697
19754,"Ethan",28,"a blue fire chief car , huh ? 1376418_1378510","a blue fire chief car huh?",6,7,6,7,6,6,6,"Ethan/011121.cha",1705
19755,"Ethan",28,"hey , lookit [: look at] how big his boots are !","hey lookit how big his boots are!",7,9,8,8,8,8,7,"Ethan/011121.cha",1714
19756,"Ethan",28,"those are about the biggest boots I've ever seen ! 1382625_1385893","those are about the biggest boots I've ever seen!",9,12,12,14,12,12,9,"Ethan/011121.cha",1717
19757,"Ethan",28,"mhm ? 1390986_1392418","mhm?",1,1,1,1,1,1,1,"Ethan/011121.cha",1728
19758,"Ethan",28,"the fire chief drives a new car ! 1392418_1399295","the fire chief drives a new car!",7,7,8,9,8,8,7,"Ethan/011121.cha",1731
19759,"Ethan",28,"a shiny blue car .","a shiny blue car.",4,4,5,5,5,5,4,"Ethan/011121.cha",1739
19760,"Ethan",28,"that would be nice .","that would be nice.",4,4,4,5,4,4,4,"Ethan/011121.cha",1742
